33194.5672,88198.086
33931.2162,88020.3075
31256.2831,86584.6812
32125.9773,86656.0885
30603.8033,87852.4923
33647.611,87931.4109
32206.2524,87013.8759
34823.9786,86473.8788
32449.0275,88133.6339
30493.5286,88103.6099
34711.1945,85945.2556
31429.8882,87109.144
31173.2308,85793.2681
32558.747,87942.5161
33109.2894,87965.019
33753.9955,87157.2232
32306.8054,86817.7608
34639.8122,86429.1543
31487.386,87188.3141
33659.8332,87600.0098
31541.2791,85427.9922
31700.7123,86914.1457
34194.5444,86982.784
34933.1419,86819.7239
31628.2207,85681.8855
32053.4806,86343.5787
31229.0591,86232.4493
32711.2439,85182.1624
34190.9357,88147.2612
31068.5135,85433.8222
34194.2618,85694.9648
34245.0962,86646.6614
31009.3468,85744.3772
33948.1567,86859.9989
34451.7574,86402.7638
34791.7549,87054.4551
34930.9181,87646.1377
31387.3937,85408.2681
31730.7135,88197.5111
31264.0579,86223.283
34363.4232,85609.9634
32734.5767,85133.8277
33630.6607,86946.6618
33931.2115,86794.1636
34081.4863,86591.1027
33946.7654,86585.8235
34126.4856,86542.7678
31984.877,85716.8917
33820.6623,87906.4128
32594.0245,88115.578
34200.6503,86166.3655
33877.3274,87822.5225
33853.995,87182.7818
33643.1675,87510.0061
32755.9654,88028.9072
31778.4899,88331.129
31725.4334,86705.8078
33263.7246,86335.5323
33542.6068,87007.2173
32500.4124,86571.9223
32306.5342,85441.6119
32619.5797,88304.197
33752.0454,86703.8799
31901.8184,86242.1847
32050.4236,86795.5363
32429.025,86946.6546
31496.5526,87119.1458
32399.5828,86040.2387
32399.0269,86184.6879
33994.5465,86970.0027
32516.5261,88091.9659
31959.0403,86129.9589
34094.5406,85971.9158
34670.3683,87244.1854
34025.3797,87758.3574
31262.6708,86771.0749
31312.9461,86171.0596
34225.9295,86615.2711
31481.8306,86684.9677
33637.8825,86916.6612
34162.0404,86475.5431
34500.9267,86855.0033
33255.6719,87320.8336
34360.6453,85521.6276
34932.8648,86713.6094
31427.6721,85200.7652
34749.2568,86443.044
32602.0793,87931.1267
34602.8626,85830.5284
31468.4979,86900.5282
33392.6155,87753.3462
31668.4909,86670.5278
34028.7133,87007.5043
33699.55,87047.776
34943.6904,85632.19
32520.9689,85863.5692
32946.2361,85401.8929
33257.0623,87752.7902
33416.5011,87258.3323
31217.9545,88390.57
33344.8364,87298.6109
34518.7046,86938.6179
33979.5426,85951.637
31553.4949,87160.2592
34450.9303,88022.8164
34569.2596,87140.0148
32316.8056,87101.3793
33354.833,86826.1004
34870.6418,87144.4583
33426.4967,86431.6473
31890.4283,87087.485
32050.1467,86544.9739
32225.4227,87793.0658
31155.1748,88009.9997
31990.9813,87290.5456
33795.9411,87271.6709
32800.4059,85653.5659
31923.4868,87981.1207
32892.6248,86846.6546
33836.4933,87055.2789
32204.8652,86303.5784
31026.292,87411.9237
32323.4726,86455.8062
31497.1141,85311.8787
34773.1456,86792.7781
33645.6604,86933.6061
34128.9845,86120.2531
32087.0889,87034.1526
31343.224,87845.5522
34809.2498,85974.1462
31541.5519,88236.3999
32549.8569,85869.9585
31472.3869,87941.389
34947.8646,86695.8311
34872.3085,87064.7329
32580.4117,87683.8974
31299.0599,87022.4721
31879.6012,85833.0041
32184.5875,87469.443
32302.6416,86008.5694
31351.8343,86328.8432
34856.753,87214.7389
34705.6458,87753.0869
33863.9887,86654.4357
33851.4972,87446.6759
31778.7658,86367.4655
34038.1553,86810.8323
34321.2066,86723.0533
34089.5427,86724.7189
34955.6392,87448.3558
31788.4902,88030.0078
31815.987,86412.4676
34276.2094,86929.4497
32682.3521,86097.4659
34666.1946,85790.5282
33653.158,86647.7659
34565.093,87226.6849
31748.7649,87531.9378
31181.5634,85877.1592
31693.493,88440.3006
32239.8647,88188.6341
33817.329,87210.2814
31037.6794,88023.3324
31465.1653,88254.4557
32480.1376,85718.8431
33340.1108,86630.2625
34757.0342,87972.8143
32682.075,85906.3494
31729.6006,86336.9078
32293.7536,85924.4006
31807.6532,87232.2094
31597.1074,85913.5566
33678.9937,86968.0519
30763.7991,88074.7222
31782.1003,87844.1695
32209.033,88094.1857
30921.8505,88200.5598
32156.5383,85643.5592
31090.7338,88228.0622
31540.1611,87515.5464
34083.7078,86428.3186
34807.3116,86772.7774
33914.5508,87576.6817
32579.0219,86070.5198
30485.7508,87806.6569
31235.7293,85722.7118
31878.2162,85449.6627
34777.3105,87673.0846
32913.7387,87992.518
31407.1125,85894.1078
31608.5002,85429.9374
34938.6964,87771.4177
33978.1533,86015.8052
33740.1099,87418.0611
33593.7158,86857.2146
33159.0078,87340.834
33254.8366,86883.0455
32485.1379,88069.4649
33642.8814,85867.4659
33065.4037,88251.1431
30382.9771,88238.3363
31164.6193,85909.3821
31757.9353,88089.7308
32282.6476,85236.6056
34660.9244,87694.4746
33981.7697,87033.3373
31434.8881,86423.2925
32175.9754,86823.5932
33879.266,85919.1356
32032.9338,85383.2732
33467.6085,87031.1058
32411.5266,86146.6313
33831.2152,87028.3338
33279.2796,86345.5327
33327.6113,86359.1446
32647.9085,86369.6957
31560.1632,88419.1872
34283.1488,86187.4777
31831.5453,85949.673
33759.8291,87183.3349
33168.4522,85557.4543
33800.381,86942.2201
32155.9811,85842.1747
33708.4442,87469.4504
32855.6806,86122.4682
32292.922,85692.1733
32146.8198,85073.8206
31048.7933,85304.9326
34755.0895,86955.2847
30683.8013,88149.1685
30694.3566,88164.7246
33821.4894,86718.6038
34299.2624,86698.0523
34668.9794,87309.4649
33690.1097,87889.1877
33035.3989,85822.7391
34802.032,87178.3489
32087.9265,87910.289
32456.8081,85189.6611
32817.9083,88054.1868
32294.5899,85477.4461
33813.1594,86994.4438
33913.1618,88080.5871
30706.3007,88106.1117
33728.4348,86731.6582
34102.0403,86009.9724
32428.1952,88376.4211
34174.8208,86843.6124
31713.7695,88296.9594
33174.0113,88107.5261
32018.4837,86080.791
31397.6664,86156.8937
32831.238,85763.5692
31310.1719,85712.9908
33849.5444,86660.5469
31320.4471,86004.387
31920.7064,86406.3574
33052.8992,85639.6783
32327.6432,85669.6732
30607.6926,88255.2828
32350.9732,87641.9503
34605.9254,86983.3417
30400.7542,88148.8893
34170.1005,87605.8559
32517.6361,87836.402
34484.2628,87949.7595
34028.1608,88170.0368
34326.2018,85507.7381
32639.2977,86149.6894
33131.7869,85473.0072
31763.4884,87710.5544
31511.0008,85653.5497
33802.3269,87053.6114
30452.1417,88241.948
31000.4595,87036.0774
33223.7275,87165.5521
33948.1614,87566.6824
33151.2286,86873.045
33711.7729,87101.1105
33462.8858,86961.382
31647.6648,85673.8302
32438.4696,86449.6961
31223.2313,85390.4889
34326.203,86161.3667
34232.3163,86123.5868
34173.7065,86323.5926
32491.5274,88391.4221
32264.8668,85784.1194
31492.1084,86364.9582
33782.8821,87018.6103
32915.1252,85599.9541
34713.4241,86487.7669
31120.455,85671.6002
31845.1569,85896.0607
34610.9183,85916.92
31276.2797,86241.8949
34249.2643,86820.5569
32828.1849,85174.9407
31128.5084,86129.388
31093.2339,87062.7469
31665.7132,86696.6394
34809.5319,87649.4725
34002.5979,85968.582
34183.1536,86793.6109
33940.9314,86457.2078
31475.7245,85465.7698
33344.8388,87789.4586
32635.4093,86034.4079
31716.8319,85372.1595
32318.194,86775.2598
31665.4439,85375.2147
34073.7075,86155.8093
30763.5213,88126.946
31667.6646,85656.3304
31414.6108,86067.7243
30414.3646,87597.7615
33922.8835,87617.2389
34928.9743,86973.8959
34977.586,86723.6099
34064.8206,85609.9619
32152.9207,87071.9319
32538.7448,86314.9712
33256.2293,87792.2362
33808.4373,87010.5552
31215.7325,85276.8769
32155.4284,85496.6116
32734.8509,86618.0364
32690.4114,88126.1339
32762.0721,86101.9112
31289.6182,88387.2373
31969.315,87202.4875
33415.6743,88216.6992
31891.2717,85145.4876
33645.6587,85912.4671
31039.9013,85847.435
32840.6848,87887.5145
34332.3178,86758.888
31433.4994,86956.9176
33990.6543,85905.8026
32056.5386,87874.1765
34792.5827,85909.9775
31044.6244,85537.4334
34626.7509,85790.2497
32796.2413,85183.8297
31251.8384,86645.516
31168.2301,88064.1685
34803.1445,86876.9481
31563.7726,87076.6462
31419.3334,87005.2519
33378.7278,87885.5735
34581.4814,86972.508
34803.1447,86832.502
34255.3741,86688.0519
32804.849,86594.1473
31049.0678,86618.2881
32695.4075,86050.2424
34368.4295,86908.616
34246.2043,85493.2927
32078.2004,86891.9272
32459.8585,87593.8938
33145.6725,86405.8112
32480.6909,86409.9732
33579.2812,88141.6964
30483.2523,88293.0616
33642.0484,86855.8264
34642.5913,87140.5702
34784.2544,87393.9114
32489.5795,86351.6385
31032.1259,85411.0442
31440.7208,86303.2883
32248.752,87235.5483
33018.1788,85350.2251
34019.82,86550.5453
34918.1431,86681.3861
31301.8391,85625.2128
33644.2735,87092.4982
34536.7602,87485.3028
34769.8032,85694.4152
32450.4141,86261.0799
32149.3111,87523.0557
33945.1067,87503.3467
31978.7603,86430.8032
34661.4801,86582.7701
32109.59,86352.1904
33355.1117,87006.3823
34873.6901,85590.2443
34799.81,87677.251
32600.1325,86017.1849
30406.5868,87683.5974
34785.9209,87528.637
31862.3735,86842.7575
32437.0805,86598.0337
33161.2303,85538.8426
32648.1893,87883.3475
34086.2088,85461.9021
32243.2014,85709.673
31984.5929,86578.5856
32341.536,85021.5983
32997.8999,85826.9056
33422.6123,85555.2333
32086.5336,86829.9816
31594.6038,87408.8776
33529.272,86826.3796
31301.2839,88364.4588
30462.4189,88168.89
34033.9868,86587.2134
33801.2187,87663.3483
33613.1598,86836.6589
34563.4272,87842.2568
31714.5996,87411.3791
32989.8462,85288.5564
34059.8191,86433.8744
31403.4993,86206.6178
32537.0789,85974.6831
31342.6719,88407.7946
33730.9382,85433.8442
31817.9315,86311.075
34296.2028,85493.293
31788.4881,87727.2221
34088.4356,88012.2546
33618.4371,86801.6582
32006.8132,86966.928
33998.7084,86245.256
31083.2326,86106.8864
31406.8339,86484.1273
33148.45,86289.4192
32911.2351,86607.4817
34014.5436,86746.9414
33660.1033,86812.7702
31556.5503,86823.3063
31876.2633,86272.7411
32207.3646,87437.4979
34268.426,85556.9057
32868.1857,88305.0321
31032.9572,85863.8242
30888.5182,88270.2846
31296.5591,87735.549
34453.428,86928.0617
31637.1028,86741.9175
31877.0975,88321.4089
33516.4976,87146.664
32631.2445,87779.4559
34893.6969,87082.5113
34872.5886,86643.0512
32785.1305,85173.8293
33204.2828,86958.3248
33957.043,85932.4698
32128.7646,85176.8793
31664.6032,86171.3444
33750.9408,87218.0576
32721.7975,85507.7283
34259.8189,86753.3322
32563.7458,85781.0675
33643.7155,85785.7971
32573.4666,86013.2956
34115.9328,86863.6124
31279.6149,85993.5526
31336.8355,87425.8186
33320.1178,87902.7962
33649.275,87208.0559
31722.9352,86118.2882
31582.6597,87583.6039
31994.872,86201.0733
33457.6125,85320.7827
31007.9621,85211.5985
34528.6985,86253.3163
34354.2597,86436.6533
33926.2095,86508.3205
33620.6611,86971.3844
31577.1053,87130.8145
34670.9245,86843.6136
31829.5972,86617.7517
31779.5997,87760.0006
33325.9456,86936.1027
34703.4244,86550.5468
33960.937,87880.5817
30246.0361,87700.8193
34701.7558,86375.8201
34115.6568,87010.8391
34277.32,87828.6423
33060.3978,85933.0202
31074.8994,86166.3325
31406.562,85137.1526
34226.488,87621.4133
31402.3886,87331.3723
34453.1528,88061.4285
32284.0304,88277.2492
32527.9114,87286.3861
34142.3235,87988.6438
31643.7745,85808.277
32743.466,88269.196
34060.6545,86767.498
34534.8088,85993.5881
34787.8665,86954.729
32239.3139,85526.0578
31181.5628,88051.6681
32286.5322,85848.8433
33231.2267,85867.1859
31357.3901,86374.9559
31594.0492,87134.7038
33343.9995,86438.0357
32443.1913,87215.5502
34855.6441,86750.8323
32270.7034,85275.7733
34562.8707,87415.3011
33892.6003,86757.773
33577.8825,86831.1027
32625.687,86673.0373
34882.3042,85815.8081
32184.0315,86580.2533
34880.0865,86969.7293
32340.1384,87203.882
31351.284,85342.1559
31632.383,88336.6833
31360.7243,86469.6811
33167.3398,87067.2163
34485.3675,86380.2634
31913.485,86211.9059
31666.5482,86073.2852
34038.1528,86453.3194
34424.534,86262.204
33447.0522,86231.6421
30354.6444,88130.2777
34543.1495,87708.9202
32239.3069,86748.5917
31156.5648,85731.3225
34242.3167,86278.5909
33959.5437,86690.5497
32793.1828,86673.316
32259.5879,87900.2914
34639.258,87191.6834
33868.4403,87266.395
32892.3461,86153.3028
31572.9379,87426.0999
32194.0325,86244.6876
34537.0358,86534.7122
31911.8267,85148.8211
32025.9839,87876.9538
34327.0425,87926.4233
31082.6803,85372.9886
31937.3732,88302.2428
34332.3165,86560.269
34890.363,87538.6362
33838.7195,87422.5084
33824.5436,86478.3185
34724.25,85972.4787
32636.2421,86326.639
32222.3733,85005.2077
33988.4309,86420.2624
32269.8632,86357.1916
34201.2061,85729.4102
34200.9283,86296.9248
34827.3088,87435.0232
34055.9299,86183.5878
33259.0053,87340.2786
33827.8839,87740.0186
32834.5732,85229.6647
34312.317,86598.6038
33774.2717,87058.8886
34704.5355,86618.8826
34311.759,86167.4777
34234.2615,86343.038
32523.1895,86701.3707
33297.6123,86352.7553
31604.3267,86612.7469
31271.281,86094.6672
30506.8623,88233.8925
31782.3793,88455.5805
34034.5413,86145.2534
30670.4684,88158.0576
30622.6917,87911.9384
32644.8557,87851.6801
34890.9191,87663.6385
32886.2364,85811.6265
34397.8666,85577.4627
33831.2185,87277.5053
32386.8067,87898.0699
33130.6772,87846.9594
32126.2648,85072.1536
34297.8726,86556.1022
31786.5442,86164.1245
31504.8862,88247.2334
32705.4074,86002.1854
30326.5894,87531.0923
34033.4314,86616.659
32835.9607,85586.0643
33901.7737,87551.9582
31060.7351,87127.4705
34156.2063,85951.0823
32979.8441,86033.578
33587.0574,87984.4675
32619.0212,85948.5721
34102.5972,85534.4042
32937.0672,86109.1353
33945.0988,85918.0249
31282.6718,85825.4924
33679.5499,87030.5532
34862.8637,87537.5253
34826.7543,87763.3635
34905.3627,87383.0768
31299.063,85344.3778
31402.6711,85414.3794
34190.3727,85456.9026
31640.1603,88259.4569
30815.4643,88158.0583
32378.4735,85862.7339
33372.8885,86920.8249
32468.1977,85079.1016
34872.3079,87559.4701
34811.4763,87618.6386
34789.5323,87616.6944
32121.2569,87566.6681
32028.7593,88328.3577
34318.148,86240.2573
34690.9189,86124.7038
32016.5399,87958.3444
33370.9509,87992.2442
34272.8716,86284.147
30497.9733,88170.0013
34232.3159,85531.0715
31657.6665,85269.1013
34725.0896,87072.7895
34389.818,86911.6719
31336.5577,87185.5331
34990.6391,87153.3469
34752.03,86162.2051
32129.589,86485.8058
31409.8926,85467.4358
33582.6044,86805.5466
33040.9578,88020.2983
34969.2501,87371.1316
32581.2455,85749.1225
33563.9929,86654.7094
34347.5966,87765.0308
32711.7957,86389.1412
30412.9759,87436.9228
31758.22,85469.3844
33833.4346,86801.3841
32168.7554,88282.5251
31257.1162,87708.6035
34281.4815,85673.2979
32846.7953,85209.942
33500.9433,87248.61
32150.4229,88177.7985
34067.0409,86133.031
33688.7161,86998.0528
32787.6312,88028.9075
32604.3008,85593.2854
31329.6135,86648.8515
32583.1897,87736.6769
33907.5992,86615.2685
31985.9821,86490.5275
33572.8815,86601.0971
32879.0138,86660.8162
31297.6707,87087.7517
34544.5376,86996.398
34250.6539,86886.1147
34322.8691,85642.7418
31581.551,88300.0143
31783.4963,85555.7751
31116.0136,85273.8214
33324.5569,86982.2148
31840.7077,87545.2737
31167.3956,86142.7226
33308.7247,87075.2724
33767.8777,85936.3575
33088.4533,87147.496
31965.7145,85214.9343
31716.5455,86263.8492
31542.6623,86986.0877
33619.8253,86706.6559
34430.6492,86705.2748
31468.2243,85562.9929
32040.428,86031.6227
34520.0868,86000.2548
34171.7623,85789.9672
31035.7372,85393.2663
30515.7499,87917.4931
31932.6508,86294.1315
30399.6424,87776.1001
31024.9032,87454.7029
32186.5341,86040.5135
34862.3089,87728.64
32057.094,87814.1751
33880.0984,86009.9711
31492.9456,85695.7718
30461.0293,87799.1566
34743.6938,85920.5331
34367.313,86167.4786
32439.0296,85364.1111
34538.7047,87283.3533
30836.8527,88184.4479
33577.8859,87148.8871
33203.4492,86861.656
31542.384,86714.97
31844.6003,85961.0623
33817.8858,87325.2837
31166.8422,87526.3747
32298.4737,87540.2797
34176.7623,86401.929
32154.875,85094.3768
33380.952,88141.6955
31606.8274,87895.5565
34286.204,86127.7542
31830.9858,87093.8737
34363.7045,86510.2669
33669.5503,87045.831
31917.9315,86005.509
31379.8894,87428.3194
33136.5136,88297.5341
34785.9237,86536.1023
34851.4782,86572.2154
31493.7742,87374.4308
31507.107,87388.3203
33496.7771,85541.0666
31813.4871,86463.5805
32077.0977,85522.1667
30370.477,87610.8172
32099.5897,87367.4944
33563.4478,88081.4159
31634.0496,88313.3487
32527.0818,88335.8644
33048.7315,86759.4307
32951.7897,86645.2607
33537.3284,86940.5491
32077.9224,86993.5961
32241.5312,88271.693
34036.4859,86004.4163
32512.0848,85090.769
31825.4369,85778.5574
31734.8782,86394.688
32550.9698,88106.9665
32825.1282,85444.1158
34628.425,86880.2819
33333.723,86916.6579
34472.0365,86569.7136
33957.3201,86039.4168
32933.7338,86345.8083
33748.1576,86808.6048
33869.8295,88102.8093
34118.708,85622.1846
34597.3145,87014.4541
31971.2682,85524.6654
32060.9803,86365.2461
34142.3179,86289.4244
33769.2744,87241.114
32362.6393,86101.9068
32399.3049,86106.9075
32289.8616,87052.4889
31578.494,86848.0298
33670.9369,86856.1047
34935.0847,87140.2912
32093.758,88163.0745
34254.8193,86784.7222
32060.1458,86701.3673
34088.7087,86617.2148
34541.4827,87653.6408
34147.0397,86130.5312
31064.6228,88025.555
32670.9636,86717.4832
34698.7016,86956.9515
32250.4214,87949.7371
32112.9257,87988.0691
31315.4506,85454.1013
34596.2032,87428.3569
33959.8211,86639.4367
31987.9272,88336.6906
30732.1333,88100.2784
34388.7033,86424.7085
32811.7961,85244.665
32579.8554,85984.1283
32469.3027,86161.9103
31552.9426,85867.7211
33359.2769,86737.2095
33980.6587,87818.358
34205.0965,86641.1053
32839.8507,87736.3992
31335.1716,85605.2133
33545.3906,87801.4047
32008.2068,87901.9541
34757.3106,87559.749
34351.4856,87784.198
34347.3191,87806.9762
34203.9842,86384.7062
32556.5221,86319.1382
34279.2641,86855.5582
34131.4864,86681.9397
33533.9939,86799.1568
30317.9784,87706.3754
32546.2457,87677.5082
33191.7822,86299.4197
33454.8324,87153.6081
34918.6975,86855.8363
34478.1502,86995.0091
32897.6272,87764.7333
33715.1058,87076.1101
34820.9215,86911.9494
34827.5873,87085.2896
33031.5099,86763.5974
34165.0955,85486.9032
34373.9838,86762.2215
33783.4324,86002.4703
34410.931,88036.7051
33938.7091,86061.9173
31872.3754,88306.1302
32239.0292,86872.7616
34413.9817,86528.0454
34810.9206,87250.2962
31975.9878,85784.9487
30294.3681,87573.5935
31299.8925,87548.5997
33484.0046,87977.7995
30247.7031,87839.7131
31971.5384,86388.8573
32950.6839,88268.9206
31154.0687,85175.4867
30643.2468,87912.2164
32482.6351,86505.8092
31786.5436,86228.2936
33306.5035,87222.498
33628.7142,86745.8236
32613.4689,88346.6986
31116.0107,87097.7484
34063.9907,87866.9723
33733.4434,87570.0096
31258.7872,85226.043
33285.6687,86809.9885
32207.0888,88056.1287
30873.2404,88047.4993
33006.5121,85465.5064
30340.7558,87504.9805
33021.2327,85801.3495
31848.7645,86207.7382
34971.7513,86946.1171
34806.1984,87555.304
34133.1544,86817.2223
34350.9299,87706.418
31161.0134,85107.4299
33347.6115,86929.9916
32357.6408,87871.68
30833.5198,87741.1018
34033.1549,85707.7424
32716.2433,85251.8869
34857.0305,87360.021
31475.72,86186.3404
32583.7436,86465.5311
34865.3635,87469.1905
31057.4012,88111.6689
33537.6045,86681.6541
34855.0873,86933.6169
32755.9626,85655.2324
32175.6993,86367.4691
34680.9168,85847.7523
31367.3931,85612.9916
34114.2639,85727.4654
34268.983,86338.5935
31063.2351,87491.0937
31744.8867,85233.5453
31304.3416,85229.6543
31664.6039,86054.3956
34505.6503,87688.9198
34542.0398,88065.3178
34234.8193,86765.5548
32702.9074,86784.9854
34961.7545,86416.6569
31027.1252,87173.5825
32710.4081,85774.1241
32748.7395,86719.4282
34731.4782,87141.6812
34795.6435,87124.7357
34414.5339,86136.9231
33566.4966,87106.664
33623.1621,87054.7194
32431.2472,87108.0475
33908.4378,87099.4481
33613.7184,87112.4981
32464.0245,86459.6966
31452.9432,87966.1117
33722.0536,87333.8926
34021.2132,87784.7469
32193.4775,88353.3623
33672.0505,87066.6648
34279.8157,86258.3127
31026.8474,87724.9908
34752.5907,86736.3869
34785.6433,87314.187
31312.6694,87235.5341
34767.3103,87370.0219
34255.9281,86424.1525
34697.8686,87863.9231
31137.9543,87632.4888
34496.7617,87741.6992
33378.451,88015.3008
31122.9561,85452.7113
34749.2559,87038.6214
31246.0048,88098.8928
33816.7666,86600.8222
31409.0551,87239.1473
31262.6696,86161.8918
31732.9404,85727.7216
32128.7567,88327.8042
31726.2669,87126.0955
34333.9795,85547.7392
34762.0331,87120.8468
34039.2654,86713.607
31352.9468,86539.1273
34094.82,86667.7724
32244.0355,85594.115
34765.366,87286.6864
31081.8451,86888.8522
30553.8048,87711.9324
32214.0326,88127.2425
34532.5865,85950.2533
34168.1518,86536.6566
33346.2229,86978.0483
34089.2628,86112.7527
34455.0956,87784.7551
33781.4942,87084.7226
34595.9209,86274.984
31597.6641,85834.6656
32946.236,85425.227
30260.758,87622.2059
33990.6534,86513.3214
31449.3318,86339.4009
34860.3643,87671.9723
31941.2601,87136.9306
33483.7171,86794.1561
30618.5255,87693.5991
34215.6501,85683.8534
32687.0758,85669.1212
34072.0414,86502.2103
33553.4373,86560.2626
34507.8726,87728.6432
34364.2604,86556.6577
34769.8126,86480.8227
31955.1547,85820.7826
32323.472,86616.6442
30503.5291,88254.1711
34548.9823,87588.9168
33698.7135,85839.6879
32350.416,87262.2168
32596.8028,85238.5527
34938.9736,87114.7346
32457.0826,87931.1267
34242.8717,85768.578
31705.4363,86036.3403
31905.9896,85807.726
31298.2254,86389.1217
34252.8718,86192.7551
31902.9293,86315.7984
32089.0397,85762.7275
32287.6393,86985.8206
30853.241,88056.1106
33547.0486,86579.7074
31662.6569,87437.4902
31661.5554,85206.5997
31470.998,86393.2922
33324.2816,87321.667
34700.3674,87476.4138
32183.7591,85704.672
32056.2585,86303.0219
31129.8979,86004.1063
32395.1369,87008.3225
32732.6285,86112.189
30515.1954,87473.8692
30654.0805,88303.0632
31524.0526,86037.7253
31630.9944,88391.4085
33593.1617,87003.3291
33405.3871,86871.9351
33506.505,88094.1938
32840.4067,85183.2744
33110.396,86584.149
33521.495,86905.2702
33733.1575,85798.0205
34719.8132,86662.4953
31781.2721,85744.1116
32117.0928,85942.1765
33551.2189,87101.3859
32394.8615,85916.902
31570.169,85101.3186
34260.9344,88127.2617
32418.1932,87613.3386
31282.1202,85197.1536
33229.2817,86824.9885
30545.4715,87751.6559
34224.2637,86734.4424
32104.5938,85870.7858
34957.588,86518.6038
31669.8801,87064.9818
31557.6671,85545.4941
34151.762,86149.6983
34146.7627,85829.9682
33455.6632,86138.0282
31108.2335,85594.378
34185.0946,86050.5294
32540.1393,85098.5473
30861.0187,88208.6155
31235.1759,85325.4885
34119.5406,86395.5398
31525.7238,85436.0477
32241.5309,86296.3562
34473.1491,86798.612
34001.7642,86045.2506
34211.2104,87635.0245
34742.3114,87703.6411
31029.3477,85469.9333
34350.092,86309.7045
31820.1552,88329.1856
31144.8974,85985.4949
34915.9187,87041.3985
32132.923,86269.9658
31107.9556,87035.2463
31947.096,88137.2369
34194.5441,86956.3942
34656.7577,87616.6951
33735.9417,87270.5583
33079.8443,85253.0002
30742.689,87793.3252
31674.8795,86825.2539
31001.0159,85403.8219
34990.6426,86571.3835
30715.7453,87784.7137
33448.718,86479.982
34868.6933,85839.4199
30993.7926,87858.0499
32034.5924,86294.1326
31388.2229,86418.0135
33054.8446,85330.7802
33808.4417,87587.5123
33938.9883,86679.9934
34796.4704,85741.9169
30745.4663,88076.6667
34204.54,86494.1552
33301.2243,86983.3258
34084.268,87699.1902
31964.8729,87640.0017
34319.2609,86513.8782
33251.2251,86202.4731
33515.6628,87014.9948
31181.843,85468.267
31451.2783,85871.3302
34151.4844,85918.026
34422.3175,86931.395
30724.0789,88370.0114
31888.7691,85704.1124
31639.3291,85878.8344
31712.6588,88056.3959
34097.8754,85674.4083
31623.2201,85768.5533
31804.885,85163.8211
34662.3129,87287.2421
34624.8137,87344.1881
33929.827,87678.6301
31715.1652,85424.3829
31776.5447,86128.5674
32266.5312,87625.2826
32185.147,85818.0079
32204.5875,86283.8556
34839.5309,87355.5766
31362.1128,88248.6215
32065.9787,87143.0433
32712.351,86318.306
31618.7713,87876.6673
32955.6792,85760.5146
32203.2004,88020.294
34898.1432,86733.6098
30718.8003,88090.8335
31912.9297,88309.4648
34744.8092,86251.6512
33970.9364,87773.6343
31406.5612,85256.5997
34750.9176,86077.7591
30421.864,87836.3798
33244.8371,86955.5471
32424.0286,85691.6195
33662.6065,87086.9428
32339.3048,86879.7072
31520.4477,85191.3208
32698.7415,85847.1813
32988.181,87915.016
30565.4726,88343.8978
32982.6222,86680.8173
34202.8739,86566.658
34401.7589,86449.1538
33002.9009,85522.7303
34473.7035,86621.9379
32144.316,85714.9495
33005.3986,86359.1426
34984.805,87506.6904
33387.6113,87072.2172
34467.3167,86940.5623
33470.6617,86513.3163
33166.2279,86761.9312
31029.9023,87861.1057
34994.5282,86988.8962
32265.9821,85164.6583
32549.8553,87270.5526
